,,Hokuriku,,,,,,,,,,,,,,JEPX Day-Ahead Market Price
,,Nuclear,Thermal,Hydropower,Geothermal,Biomass,SolarPV,Wind,Pumped hydro(pump up),Pumped hydro(generate),Import,Export,SolarPV(curtailment),Wind(curtailment),Demand,Hokuriku
2023/04/02,03:00,0,1230,1424,0,110,0,37,0,80,0,-58,0,0,2822,10.64
2023/04/02,04:00,0,1121,1622,0,111,0,36,0,80,0,-90,0,0,2880,10.81
2023/04/02,05:00,0,1105,1588,0,110,4,37,0,81,0,-113,0,0,2811,11.72
2023/04/02,06:00,0,900,1443,0,110,96,40,0,69,0,-67,0,0,2590,10.39
2023/04/02,07:00,0,707,1264,0,110,354,34,0,0,0,-58,0,0,2410,0.51
2023/04/02,08:00,0,469,1190,0,111,651,38,0,0,0,-95,0,0,2363,0.01
2023/04/02,09:00,0,348,1151,0,110,881,50,0,0,0,-157,0,0,2383,0.01
2023/04/02,10:00,0,301,1186,0,110,1046,56,-120,0,0,-156,0,0,2421,0.01
2023/04/02,11:00,0,305,1099,0,110,1102,58,-123,0,0,-127,0,0,2423,0.01
2023/04/02,12:00,0,471,979,0,111,1094,60,-123,0,0,-178,0,0,2413,0.01
2023/04/02,13:00,0,536,935,0,110,1015,53,-123,0,0,-175,0,0,2351,0.01
2023/04/02,14:00,0,536,983,0,110,846,52,-84,0,0,-143,0,0,2300,0.01
2023/04/02,15:00,0,695,1029,0,111,618,53,0,0,0,-201,0,0,2304,0.01
2023/04/02,16:00,0,798,1316,0,110,331,49,0,0,0,-227,0,0,2377,0.01
2023/04/02,17:00,0,916,1523,0,110,106,46,0,2,0,-165,0,0,2537,5.99
2023/04/02,18:00,0,998,1506,0,111,5,43,0,41,0,-30,0,0,2674,9.84
2023/04/02,19:00,0,1112,1469,0,110,0,41,0,0,0,-39,0,0,2692,9.58
2023/04/02,20:00,0,1116,1453,0,110,0,33,0,0,0,-71,0,0,2640,9.47
2023/04/02,21:00,0,1130,1359,0,111,0,31,0,0,0,-66,0,0,2565,9.47
2023/04/02,22:00,0,1133,1295,0,110,0,25,0,0,0,-70,0,0,2492,9.71
2023/04/02,23:00,0,1215,1189,0,111,0,22,0,0,0,-89,0,0,2448,9.29
2023/04/03,00:00,0,1428,1055,0,110,0,20,0,0,0,-246,0,0,2366,10.49
2023/04/03,01:00,0,1521,1100,0,111,0,18,0,0,0,-277,0,0,2473,10.32
2023/04/03,02:00,0,1535,1376,0,111,0,14,0,2,0,-372,0,0,2665,10.09
2023/04/03,03:00,0,1617,1450,0,110,0,17,0,78,0,-405,0,0,2867,10.07
2023/04/03,04:00,0,1635,1552,0,110,0,17,0,0,0,-354,0,0,2960,10.65
2023/04/03,05:00,0,1787,1484,0,109,3,14,0,0,0,-424,0,0,2973,11.01
2023/04/03,06:00,0,1759,1466,0,109,72,11,0,0,0,-490,0,0,2926,10.54
2023/04/03,07:00,0,1742,1228,0,110,234,9,0,0,0,-432,0,0,2890,7.91
2023/04/03,08:00,0,1583,1193,0,109,458,16,0,0,0,-294,0,0,3064,0.51
2023/04/03,09:00,0,1479,1170,0,110,765,12,0,0,0,-268,0,0,3267,0.11
2023/04/03,10:00,0,1405,1145,0,109,960,11,0,0,0,-348,0,0,3281,0.02
2023/04/03,11:00,0,1337,1090,0,109,1047,15,0,0,0,-317,0,0,3281,0.01
2023/04/03,12:00,0,1241,948,0,109,1035,16,0,0,0,-279,0,0,3070,0.01
2023/04/03,13:00,0,1375,1072,0,109,988,18,0,0,0,-376,0,0,3186,0.01
2023/04/03,14:00,0,1330,1184,0,109,835,18,0,0,0,-332,0,0,3143,0.02
2023/04/03,15:00,0,1410,1325,0,110,627,15,0,0,0,-363,0,0,3123,5.98
2023/04/03,16:00,0,1683,1391,0,110,352,12,0,2,0,-410,0,0,3140,5.22
2023/04/03,17:00,0,1803,1361,0,110,102,12,0,79,0,-372,0,0,3093,10.37
2023/04/03,18:00,0,1813,1474,0,110,5,12,0,39,0,-298,0,0,3155,12.51
2023/04/03,19:00,0,1779,1504,0,110,0,8,0,0,0,-305,0,0,3096,13.3
2023/04/03,20:00,0,1719,1444,0,110,0,7,0,0,0,-274,0,0,3006,13.19
2023/04/03,21:00,0,1696,1408,0,110,0,9,0,0,0,-298,0,0,2925,11.99
2023/04/03,22:00,0,1598,1374,0,110,0,8,0,0,0,-240,0,0,2850,10.74
2023/04/03,23:00,0,1563,1219,0,111,0,9,0,0,0,-128,0,0,2774,10.65
2023/04/04,00:00,0,1711,1183,0,111,0,11,0,0,0,-349,0,0,2666,10.33
2023/04/04,01:00,0,1840,1167,0,111,0,23,0,0,0,-390,0,0,2750,10.17
2023/04/04,02:00,0,1881,1329,0,112,0,29,0,0,0,-381,0,0,2970,10.33
2023/04/04,03:00,0,1883,1537,0,110,0,20,0,0,0,-409,0,0,3142,10.97
2023/04/04,04:00,0,1935,1583,0,111,0,7,0,26,0,-432,0,0,3229,12.98
2023/04/04,05:00,0,1909,1581,0,110,5,3,0,50,0,-414,0,0,3244,13.51
2023/04/04,06:00,0,1913,1376,0,110,103,2,0,24,0,-372,0,0,3156,11.26
2023/04/04,07:00,0,1651,1225,0,111,357,0,0,0,0,-322,0,0,3021,7.19
2023/04/04,08:00,0,1268,1142,0,110,635,0,0,0,9,0,0,0,3164,0.87
2023/04/04,09:00,0,1181,1101,0,110,856,0,0,0,55,0,0,0,3301,0.6
2023/04/04,10:00,0,1264,999,0,111,1029,0,0,0,0,-81,0,0,3322,0.51
2023/04/04,11:00,0,1299,907,0,110,1090,1,0,0,0,-82,0,0,3324,0.01
2023/04/04,12:00,0,1299,874,0,111,1052,1,0,0,0,-223,0,0,3113,0.01
2023/04/04,13:00,0,1404,906,0,109,990,1,0,0,0,-191,0,0,3219,0.01
2023/04/04,14:00,0,1519,973,0,110,819,3,0,0,0,-238,0,0,3185,3
2023/04/04,15:00,0,1524,1222,0,111,614,4,0,0,0,-337,0,0,3137,6.21
2023/04/04,16:00,0,1680,1403,0,110,339,2,0,0,0,-390,0,0,3143,8.89
2023/04/04,17:00,0,1684,1482,0,110,93,3,0,1,0,-296,0,0,3076,10.22
2023/04/04,18:00,0,1646,1562,0,110,7,5,0,50,0,-266,0,0,3113,11.93
2023/04/04,19:00,0,1705,1492,0,110,0,22,0,50,0,-317,0,0,3062,10.97
2023/04/04,20:00,0,1710,1398,0,110,0,32,0,3,0,-277,0,0,2975,10.83
2023/04/04,21:00,0,1697,1394,0,111,0,42,0,0,0,-320,0,0,2924,10.65
2023/04/04,22:00,0,1592,1352,0,110,0,42,0,0,0,-267,0,0,2828,10.07
2023/04/04,23:00,0,1609,1190,0,110,0,40,0,0,0,-184,0,0,2764,9.42
2023/04/05,00:00,0,1780,1135,0,112,0,34,0,0,0,-416,0,0,2644,9.88
2023/04/05,01:00,0,1828,1170,0,111,0,29,0,0,0,-432,0,0,2705,9.51
2023/04/05,02:00,0,1882,1287,0,112,0,32,0,0,0,-402,0,0,2910,10.13
2023/04/05,03:00,0,1856,1480,0,111,0,38,0,0,0,-421,0,0,3063,10.24
2023/04/05,04:00,0,1961,1481,0,112,0,45,0,0,0,-468,0,0,3130,10.26
2023/04/05,05:00,0,1931,1433,0,111,3,42,0,0,0,-434,0,0,3086,10.15
2023/04/05,06:00,0,1878,1303,0,110,61,42,0,0,0,-452,0,0,2942,10.3
2023/04/05,07:00,0,1863,1309,0,111,162,36,0,1,0,-567,0,0,2914,10.49
2023/04/05,08:00,0,1894,1282,0,110,227,26,0,50,0,-438,0,0,3150,14.05
2023/04/05,09:00,0,1893,1210,0,110,329,26,0,49,0,-327,0,0,3289,12.83
2023/04/05,10:00,0,1876,1109,0,110,352,23,0,0,0,-183,0,0,3286,10.56
2023/04/05,11:00,0,1926,1004,0,110,328,15,0,0,0,-103,0,0,3279,10.09
2023/04/05,12:00,0,1844,903,0,110,426,18,0,1,0,-233,0,0,3069,10.02
2023/04/05,13:00,0,2047,1058,0,110,367,21,0,50,0,-463,0,0,3189,13.88
2023/04/05,14:00,0,2012,1248,0,110,233,21,0,50,0,-464,0,0,3208,14.08
2023/04/05,15:00,0,2071,1407,0,110,166,22,0,3,0,-613,0,0,3164,11.03
2023/04/05,16:00,0,1976,1455,0,110,104,17,0,0,0,-506,0,0,3156,10.72
2023/04/05,17:00,0,1896,1580,0,110,33,14,0,0,0,-525,0,0,3108,11.01
2023/04/05,18:00,0,1923,1616,0,110,1,16,0,0,0,-529,0,0,3137,11.17
2023/04/05,19:00,0,1961,1547,0,110,1,23,0,0,0,-591,0,0,3050,11
2023/04/05,20:00,0,2022,1439,0,110,1,31,0,0,0,-660,0,0,2942,10.64
2023/04/05,21:00,0,2100,1388,0,111,0,40,0,0,0,-789,0,0,2849,12.59
2023/04/05,22:00,0,1789,1274,0,112,0,38,0,0,0,-400,0,0,2812,10.24
2023/04/05,23:00,0,1613,1247,0,110,0,41,0,0,0,-268,0,0,2742,9.53
2023/04/06,00:00,0,1374,1217,0,111,0,43,0,0,0,-118,0,0,2627,7.17
2023/04/06,01:00,0,1375,1047,0,112,0,54,0,0,111,0,0,0,2698,9.4
2023/04/06,02:00,0,1443,1025,0,111,0,67,0,0,256,0,0,0,2901,10.45
2023/04/06,03:00,0,1469,1183,0,111,0,73,0,0,232,0,0,0,3067,11.33
2023/04/06,04:00,0,1580,1347,0,111,1,68,0,0,3,0,0,0,3109,10.52
2023/04/06,05:00,0,1672,1432,0,111,1,76,0,0,0,-251,0,0,3041,10.14
2023/04/06,06:00,0,1715,1366,0,110,21,83,0,0,0,-349,0,0,2945,9.4
2023/04/06,07:00,0,1673,1284,0,110,84,83,0,0,0,-304,0,0,2929,9.8
2023/04/06,08:00,0,1768,1356,0,111,128,76,0,0,0,-284,0,0,3155,9.4
2023/04/06,09:00,0,1928,1357,0,110,172,69,0,0,0,-307,0,0,3328,10.05
2023/04/06,10:00,0,1884,1300,0,110,209,72,0,0,0,-269,0,0,3306,9.51
2023/04/06,11:00,0,1757,1352,0,110,238,75,0,0,0,-218,0,0,3314,9.4
2023/04/06,12:00,0,1764,1175,0,111,241,68,0,0,0,-242,0,0,3115,8.97
2023/04/06,13:00,0,1575,1289,0,109,318,73,0,0,0,-139,0,0,3225,9.4
2023/04/06,14:00,0,1576,1425,0,110,241,70,0,0,0,-200,0,0,3221,7.62
2023/04/06,15:00,0,1650,1492,0,111,170,73,0,0,0,-306,0,0,3190,9.4
2023/04/06,16:00,0,1670,1518,0,110,77,75,0,0,0,-281,0,0,3168,9.4
2023/04/06,17:00,0,1661,1490,0,110,20,86,0,26,0,-289,0,0,3104,10.25
2023/04/06,18:00,0,1675,1537,0,110,2,81,0,51,0,-349,0,0,3106,10.64
2023/04/06,19:00,0,1625,1509,0,110,1,82,0,25,0,-344,0,0,3007,10.43
2023/04/06,20:00,0,1478,1586,0,110,1,77,0,0,0,-341,0,0,2910,9.97
2023/04/06,21:00,0,1460,1547,0,110,0,72,0,0,0,-373,0,0,2815,10.31
2023/04/06,22:00,0,1380,1545,0,111,0,62,0,0,0,-303,0,0,2794,9.4
2023/04/06,23:00,0,1240,1489,0,110,0,66,0,0,0,-198,0,0,2706,9.4
2023/04/07,00:00,0,1216,1498,0,111,0,52,0,0,0,-255,0,0,2620,8.25
2023/04/07,01:00,0,1287,1318,0,110,0,54,0,0,0,-83,0,0,2686,10.13
2023/04/07,02:00,0,1468,1280,0,111,0,50,0,0,0,-31,0,0,2878,11.57
2023/04/07,03:00,0,1514,1318,0,110,0,39,0,0,26,0,0,0,3006,13.04
2023/04/07,04:00,0,1529,1323,0,111,1,24,0,0,61,0,0,0,3048,12.94
2023/04/07,05:00,0,1483,1477,0,110,1,23,0,0,0,-139,0,0,2955,11.63
2023/04/07,06:00,0,1601,1464,0,110,8,35,0,0,0,-348,0,0,2869,12.57
2023/04/07,07:00,0,1627,1460,0,111,23,32,0,0,0,-369,0,0,2883,12.23
2023/04/07,08:00,0,1890,1468,0,110,37,41,0,0,0,-406,0,0,3139,11.65
2023/04/07,09:00,0,1984,1469,0,110,53,27,0,0,0,-300,0,0,3342,14.76
2023/04/07,10:00,0,1998,1455,0,111,90,11,0,0,0,-313,0,0,3352,10.87
2023/04/07,11:00,0,1975,1417,0,110,115,7,0,0,0,-275,0,0,3348,10.26
2023/04/07,12:00,0,1844,1385,0,111,104,12,0,0,0,-273,0,0,3182,8.95
2023/04/07,13:00,0,1819,1553,0,110,87,15,0,0,0,-254,0,0,3330,8.98
2023/04/07,14:00,0,1780,1536,0,109,79,15,0,0,0,-169,0,0,3351,0.01
2023/04/07,15:00,0,1791,1544,0,110,53,12,0,0,0,-177,0,0,3332,0.01
2023/04/07,16:00,0,1816,1487,0,110,35,10,0,0,0,-143,0,0,3315,2.52
2023/04/07,17:00,0,1858,1476,0,109,12,10,0,0,0,-234,0,0,3230,11.73
2023/04/07,18:00,0,1834,1475,0,111,1,19,0,0,0,-241,0,0,3197,14.76
2023/04/07,19:00,0,1874,1434,0,110,1,16,0,0,0,-328,0,0,3105,14.62
2023/04/07,20:00,0,1860,1355,0,110,1,10,0,0,0,-345,0,0,2989,13.49
2023/04/07,21:00,0,1773,1386,0,110,0,15,0,0,0,-385,0,0,2899,12.24
2023/04/07,22:00,0,1611,1351,0,110,0,26,0,0,0,-257,0,0,2840,13.36
2023/04/07,23:00,0,1463,1369,0,110,0,37,0,0,0,-226,0,0,2752,11.81
2023/04/08,00:00,0,1312,1349,0,110,0,27,0,0,0,-139,0,0,2658,10.2
2023/04/08,01:00,0,1315,1409,0,110,0,20,0,0,0,-167,0,0,2687,10.14
2023/04/08,02:00,0,1481,1464,0,111,0,17,0,0,0,-190,0,0,2882,11.08
2023/04/08,03:00,0,1562,1506,0,110,0,22,0,0,0,-179,0,0,3020,13.2
2023/04/08,04:00,0,1534,1544,0,110,0,23,0,0,0,-147,0,0,3063,13.99
2023/04/08,05:00,0,1504,1498,0,111,8,31,0,0,0,-167,0,0,2984,13.53
2023/04/08,06:00,0,1223,1585,0,109,63,52,0,0,0,-253,0,0,2777,10.15
2023/04/08,07:00,0,1046,1532,0,102,88,48,0,0,0,-155,0,0,2660,0.51
2023/04/08,08:00,0,1028,1604,0,87,43,44,0,0,0,-13,7,19,2792,0.01
2023/04/08,09:00,0,1000,1397,0,69,85,12,0,0,320,0,13,5,2882,0.01
2023/04/08,10:00,0,778,1345,0,67,322,28,0,0,294,0,49,12,2833,0.01
2023/04/08,11:00,0,652,1388,0,67,574,64,0,0,60,0,87,28,2806,0.01
2023/04/08,12:00,0,492,1403,0,68,806,70,0,0,0,-63,122,31,2777,0.01
2023/04/08,13:00,0,432,1352,0,67,812,74,0,0,0,-33,123,32,2704,0.01
2023/04/08,14:00,0,632,1315,0,68,557,63,0,0,0,-35,84,28,2600,0.01
2023/04/08,15:00,0,733,1369,0,68,464,47,0,0,0,-69,70,21,2611,0.01
2023/04/08,16:00,0,989,1404,0,80,243,56,0,0,0,-113,0,0,2658,0.02
2023/04/08,17:00,0,1268,1406,0,103,69,52,0,0,0,-120,0,0,2777,12.18
2023/04/08,18:00,0,1343,1463,0,106,2,88,0,0,0,-96,0,0,2906,16.53
2023/04/08,19:00,0,1280,1605,0,107,0,98,0,0,0,-164,0,0,2925,16.02
2023/04/08,20:00,0,1258,1615,0,108,0,112,0,0,0,-245,0,0,2847,16.6
2023/04/08,21:00,0,1222,1577,0,108,0,110,0,0,0,-270,0,0,2746,14.01
2023/04/08,22:00,0,1159,1440,0,108,0,110,0,0,0,-128,0,0,2689,13.12
2023/04/08,23:00,0,1104,1384,0,110,0,123,0,0,0,-87,0,0,2634,11.09
2023/04/09,00:00,0,1155,1406,0,109,0,123,0,0,0,-285,0,0,2508,11.27
2023/04/09,01:00,0,1365,1420,0,110,0,111,0,0,0,-455,0,0,2551,10.81
2023/04/09,02:00,0,1566,1470,0,110,0,85,0,0,0,-467,0,0,2763,10.86
2023/04/09,03:00,0,1674,1476,0,110,0,57,0,0,0,-406,0,0,2910,14.35
2023/04/09,04:00,0,1643,1563,0,110,0,34,0,0,0,-382,0,0,2968,15.63
2023/04/09,05:00,0,1608,1620,0,109,8,31,0,0,0,-454,0,0,2920,13.85
2023/04/09,06:00,0,1337,1561,0,100,120,27,0,0,0,-413,0,0,2732,5.5
2023/04/09,07:00,0,982,1313,0,87,356,24,0,0,0,-229,0,0,2531,0.01
2023/04/09,08:00,0,778,1260,0,67,557,20,0,0,0,-221,63,1,2462,0.01
2023/04/09,09:00,0,672,1115,0,67,770,20,0,0,0,-152,87,1,2492,0.01
2023/04/09,10:00,0,561,1059,0,67,925,18,0,0,0,-157,118,1,2472,0.01
2023/04/09,11:00,0,582,1065,0,68,891,17,0,0,0,-135,217,1,2487,0.01
2023/04/09,12:00,0,600,1043,0,67,847,18,0,0,0,-103,272,1,2473,0.01
2023/04/09,13:00,0,601,1046,0,69,756,13,0,0,0,-80,284,1,2406,0.01
2023/04/09,14:00,0,609,1065,0,67,700,10,0,0,0,-103,200,0,2349,0.01
2023/04/09,15:00,0,662,1155,0,68,526,6,0,0,0,-100,143,0,2316,0.01
2023/04/09,16:00,0,875,1256,0,81,392,2,0,0,0,-213,0,0,2393,0.01
2023/04/09,17:00,0,1172,1514,0,101,127,2,0,0,0,-390,0,0,2525,5.76
2023/04/09,18:00,0,1501,1582,0,107,8,1,0,0,0,-499,0,0,2699,15.25
2023/04/09,19:00,0,1531,1556,0,107,0,5,0,0,0,-457,0,0,2741,15
2023/04/09,20:00,0,1460,1554,0,107,0,10,0,0,0,-415,0,0,2717,14.13
2023/04/09,21:00,0,1501,1393,0,109,0,23,0,0,0,-390,0,0,2636,14.09
2023/04/09,22:00,0,1505,1275,0,109,0,28,0,0,0,-375,0,0,2541,12
2023/04/09,23:00,0,1505,1157,0,109,0,30,0,0,0,-313,0,0,2487,10.13
2023/04/10,00:00,0,1484,1161,0,108,0,41,0,0,0,-374,0,0,2420,9.9
2023/04/10,01:00,0,1553,1195,0,110,0,52,0,0,0,-410,0,0,2498,9.4
2023/04/10,02:00,0,1564,1430,0,110,0,53,0,0,0,-422,0,0,2734,7.75
2023/04/10,03:00,0,1598,1560,0,111,0,50,0,0,0,-407,0,0,2911,9.7
2023/04/10,04:00,0,1635,1578,0,110,0,50,0,0,0,-403,0,0,2970,10.27
2023/04/10,05:00,0,1686,1470,0,110,9,56,0,0,0,-340,0,0,2990,10.79
2023/04/10,06:00,0,1527,1388,0,111,148,63,0,0,0,-268,0,0,2968,10.7
2023/04/10,07:00,0,1255,1248,0,110,415,66,0,0,0,-229,0,0,2864,1.01
2023/04/10,08:00,0,1109,1408,0,110,718,53,0,0,0,-341,0,0,3057,0.01
2023/04/10,09:00,0,1075,1448,0,110,939,44,0,0,0,-382,0,0,3234,0.01
2023/04/10,10:00,0,1065,1318,0,110,1085,58,0,0,0,-363,0,0,3272,0.01
2023/04/10,11:00,0,1097,1233,0,110,1145,68,0,0,0,-373,0,0,3279,0.01
2023/04/10,12:00,0,1057,1113,0,111,1135,59,0,0,0,-380,0,0,3095,0.01
2023/04/10,13:00,0,1105,1146,0,110,1073,56,0,0,0,-292,0,0,3197,0.01
2023/04/10,14:00,0,1069,1158,0,110,918,50,0,0,0,-151,0,0,3153,0.01
2023/04/10,15:00,0,1184,1254,0,111,676,51,0,0,0,-180,0,0,3096,0.01
2023/04/10,16:00,0,1375,1366,0,110,372,40,0,0,0,-177,0,0,3086,0.02
2023/04/10,17:00,0,1607,1468,0,110,116,24,0,1,0,-302,0,0,3023,8.71
2023/04/10,18:00,0,1773,1427,0,110,9,17,0,50,0,-310,0,0,3074,14.54
2023/04/10,19:00,0,1696,1472,0,110,0,14,0,49,0,-325,0,0,3016,14.24
2023/04/10,20:00,0,1753,1403,0,110,0,6,0,0,0,-330,0,0,2941,14.25
2023/04/10,21:00,0,1731,1305,0,110,0,20,0,0,0,-316,0,0,2850,13.14
2023/04/10,22:00,0,1726,1277,0,112,0,33,0,0,0,-351,0,0,2796,11.03
2023/04/10,23:00,0,1631,1270,0,110,0,54,0,0,0,-355,0,0,2709,9.38
2023/04/11,00:00,0,1372,1146,0,111,0,67,0,0,0,-100,0,0,2596,9.95
2023/04/11,01:00,0,1345,1260,0,110,0,70,0,0,0,-111,0,0,2673,9.4
2023/04/11,02:00,0,1586,1445,0,111,0,72,0,0,0,-323,0,0,2890,9.4
2023/04/11,03:00,0,1770,1542,0,110,0,78,0,0,0,-427,0,0,3073,9.4
2023/04/11,04:00,0,1785,1523,0,112,0,90,0,0,0,-400,0,0,3109,8.45
2023/04/11,05:00,0,1757,1534,0,110,10,86,0,0,0,-421,0,0,3075,10.1
2023/04/11,06:00,0,1480,1434,0,111,131,84,0,0,0,-284,0,0,2954,7.92
2023/04/11,07:00,0,1234,1327,0,110,356,73,0,0,0,-265,0,0,2835,2.93
2023/04/11,08:00,0,1192,1399,0,109,582,68,0,0,0,-324,0,0,3026,0.01
2023/04/11,09:00,0,1292,1188,0,110,843,71,0,0,0,-325,0,0,3178,0.01
2023/04/11,10:00,0,1324,1140,0,111,1007,69,0,0,0,-434,0,0,3216,0.01
2023/04/11,11:00,0,1372,1107,0,110,1071,73,0,0,0,-501,0,0,3231,0.01
2023/04/11,12:00,0,1221,1102,0,111,1062,66,0,0,0,-505,0,0,3055,0.01
2023/04/11,13:00,0,1409,1139,0,110,951,52,0,0,0,-470,0,0,3189,0.01
2023/04/11,14:00,0,1363,1212,0,110,724,36,0,0,0,-262,0,0,3182,0.01
2023/04/11,15:00,0,1299,1216,0,110,565,31,0,0,0,-110,0,0,3111,0.01
2023/04/11,16:00,0,1413,1336,0,110,330,27,0,0,0,-99,0,0,3116,1.01
2023/04/11,17:00,0,1601,1523,0,111,107,38,0,0,0,-365,0,0,3015,12.11
2023/04/11,18:00,0,1736,1544,0,110,8,71,0,0,0,-443,0,0,3025,14.31
2023/04/11,19:00,0,1694,1465,0,111,1,86,0,0,0,-406,0,0,2950,13.52
2023/04/11,20:00,0,1627,1424,0,110,1,88,0,0,0,-395,0,0,2854,12.97
2023/04/11,21:00,0,1590,1356,0,110,0,102,0,0,0,-388,0,0,2770,12.49
2023/04/11,22:00,0,1634,1284,0,110,0,115,0,0,0,-408,0,0,2735,9.98
2023/04/11,23:00,0,1542,1180,0,111,0,118,0,0,0,-295,0,0,2655,7.62
2023/04/12,00:00,0,1255,1284,0,110,0,124,0,0,0,-218,0,0,2554,9.77
2023/04/12,01:00,0,1332,1299,0,110,0,126,0,0,0,-247,0,0,2620,8.25
2023/04/12,02:00,0,1455,1479,0,110,0,120,0,0,0,-350,0,0,2813,5.84
2023/04/12,03:00,0,1587,1524,0,110,0,121,0,0,0,-399,0,0,2943,9.4
2023/04/12,04:00,0,1630,1522,0,110,1,119,0,2,0,-398,0,0,2985,10
2023/04/12,05:00,0,1528,1490,0,111,3,111,0,89,0,-426,0,0,2906,10.13
2023/04/12,06:00,0,1375,1302,0,110,19,111,0,89,0,-213,0,0,2793,10.1
2023/04/12,07:00,0,1458,1260,0,110,27,97,0,89,0,-225,0,0,2817,7.7
2023/04/12,08:00,0,1871,1322,0,108,37,65,0,21,0,-291,0,0,3133,5.29
2023/04/12,09:00,0,2013,1389,0,109,59,34,0,0,0,-238,0,0,3364,11.06
2023/04/12,10:00,0,2128,1347,0,110,67,6,0,0,0,-253,0,0,3404,8.21
2023/04/12,11:00,0,2045,1129,0,111,132,0,0,0,1,0,0,0,3416,4
2023/04/12,12:00,0,1886,1129,0,110,375,1,-120,0,0,-189,0,0,3190,3
2023/04/12,13:00,0,1698,1262,0,110,606,1,-122,0,0,-291,0,0,3263,3.01
2023/04/12,14:00,0,1714,1259,0,110,666,4,-122,0,0,-364,0,0,3266,0.01
2023/04/12,15:00,0,1687,1276,0,110,538,24,-61,0,0,-394,0,0,3179,0.01
2023/04/12,16:00,0,1618,1261,0,110,324,33,0,0,0,-182,0,0,3164,9.5
2023/04/12,17:00,0,1805,1334,0,110,109,50,0,0,0,-313,0,0,3094,12.95
2023/04/12,18:00,0,1938,1359,0,111,8,62,0,0,0,-342,0,0,3136,14.57
2023/04/12,19:00,0,1905,1454,0,110,0,75,0,0,0,-437,0,0,3107,14.21
2023/04/12,20:00,0,1825,1462,0,110,0,66,0,0,0,-447,0,0,3016,13.88
2023/04/12,21:00,0,1776,1407,0,111,0,26,0,0,0,-398,0,0,2922,13.57
2023/04/12,22:00,0,1790,1362,0,111,0,12,0,0,0,-415,0,0,2860,12.25
2023/04/12,23:00,0,1473,1267,0,110,0,17,0,0,0,-105,0,0,2762,10.46
2023/04/13,00:00,0,1448,1390,0,112,0,23,0,0,0,-298,0,0,2675,10.38
2023/04/13,01:00,0,1428,1329,0,112,0,34,0,0,0,-135,0,0,2766,10.36
2023/04/13,02:00,0,1657,1508,0,111,0,36,0,0,0,-317,0,0,2994,10.43
2023/04/13,03:00,0,1882,1597,0,111,0,33,0,0,0,-448,0,0,3174,11.51
2023/04/13,04:00,0,1952,1519,0,112,0,36,0,0,0,-378,0,0,3241,11.63
2023/04/13,05:00,0,1828,1560,0,110,11,35,0,0,0,-315,0,0,3230,11.61
2023/04/13,06:00,0,1720,1508,0,111,138,30,0,0,0,-353,0,0,3153,9.96
2023/04/13,07:00,0,1384,1345,0,111,384,23,0,0,0,-225,0,0,3021,2.51
2023/04/13,08:00,0,1162,1418,0,110,680,18,0,0,0,-226,0,0,3161,0.01
2023/04/13,09:00,0,1249,1286,0,110,911,14,0,0,0,-244,0,0,3325,0.01
2023/04/13,10:00,0,1269,1250,0,110,1069,16,0,0,0,-366,0,0,3348,0.01
2023/04/13,11:00,0,1259,1222,0,111,1137,19,0,0,0,-393,0,0,3354,0.01
2023/04/13,12:00,0,1119,1137,0,110,1133,22,0,0,0,-365,0,0,3155,0.01
2023/04/13,13:00,0,1196,1175,0,110,1075,24,0,0,0,-324,0,0,3255,0.01
2023/04/13,14:00,0,1177,1201,0,110,927,19,0,0,0,-221,0,0,3213,0.01
2023/04/13,15:00,0,1254,1258,0,110,692,14,0,0,0,-182,0,0,3146,0.01
2023/04/13,16:00,0,1466,1326,0,110,403,11,0,0,0,-181,0,0,3135,0.51
2023/04/13,17:00,0,1690,1432,0,110,127,16,0,0,0,-324,0,0,3050,11
2023/04/13,18:00,0,1812,1479,0,110,8,29,0,0,0,-359,0,0,3077,13.48
2023/04/13,19:00,0,1761,1512,0,110,0,62,0,0,0,-408,0,0,3037,14
2023/04/13,20:00,0,1724,1431,0,111,0,77,0,0,0,-399,0,0,2944,13.87
2023/04/13,21:00,0,1643,1398,0,111,0,77,0,0,0,-368,0,0,2860,13.37
2023/04/13,22:00,0,1588,1422,0,110,0,84,0,0,0,-397,0,0,2807,12.15
2023/04/13,23:00,0,1510,1286,0,112,0,78,0,0,0,-266,0,0,2720,10.92
2023/04/14,00:00,0,1436,1218,0,110,0,102,0,0,0,-255,0,0,2610,7.62
2023/04/14,01:00,0,1395,1287,0,110,0,98,0,0,0,-205,0,0,2685,5.84
2023/04/14,02:00,0,1359,1393,0,111,0,100,0,0,0,-86,0,0,2876,9.72
2023/04/14,03:00,0,1631,1511,0,111,0,95,0,0,0,-296,0,0,3050,10.5
2023/04/14,04:00,0,1780,1517,0,110,0,101,0,0,0,-395,0,0,3112,10.64
2023/04/14,05:00,0,1728,1504,0,110,11,97,0,0,0,-385,0,0,3064,10.86
2023/04/14,06:00,0,1557,1510,0,110,108,92,0,0,0,-376,0,0,3001,10.22
2023/04/14,07:00,0,1450,1426,0,110,303,71,0,0,0,-479,0,0,2882,4.5
2023/04/14,08:00,0,1374,1351,0,109,584,50,0,0,0,-410,0,0,3057,0.01
2023/04/14,09:00,0,1588,1244,0,110,715,42,0,0,0,-475,0,0,3223,1.5
