,,Kansai,,,,,,,,,,,,,,JEPX Day-Ahead Market Price
,,Nuclear,Thermal,Hydropower,Geothermal,Biomass,SolarPV,Wind,Pumped hydro(pump up),Pumped hydro(generate),Import,Export,SolarPV(curtailment),Wind(curtailment),Demand,Kansai
2023/02/27,17:00,4067,9322,2306,0,67,173,2,0,139,2595,0,0,0,18671,17.7
2023/02/27,18:00,4067,10098,2328,0,67,0,6,0,200,2677,0,0,0,19443,18.05
2023/02/27,19:00,4067,9920,2242,0,67,0,20,0,181,2736,0,0,0,19233,18.05
2023/02/27,20:00,4067,9689,2032,0,67,0,24,0,130,2726,0,0,0,18734,17.88
2023/02/27,21:00,4067,9585,1483,0,67,0,26,0,131,2865,0,0,0,18224,17.53
2023/02/27,22:00,4067,8877,1328,0,67,0,33,0,149,2579,0,0,0,17101,16.4
2023/02/27,23:00,4067,8445,1138,0,67,0,46,0,166,2400,0,0,0,16331,14.33
2023/02/28,00:00,4068,7773,1074,0,67,0,48,-241,0,2522,0,0,0,15310,14.26
2023/02/28,01:00,4067,8294,1056,0,67,0,38,-459,0,1922,0,0,0,14984,14.22
2023/02/28,02:00,4067,8196,1035,0,67,0,24,-312,0,2213,0,0,0,15292,17.04
2023/02/28,03:00,4068,8045,942,0,67,0,24,0,130,2167,0,0,0,15443,17.41
2023/02/28,04:00,4068,8375,872,0,67,0,12,0,138,1850,0,0,0,15383,17.23
2023/02/28,05:00,4068,8680,891,0,67,0,8,0,200,1638,0,0,0,15552,17.08
2023/02/28,06:00,4067,9626,984,0,67,6,4,0,391,1993,0,0,0,17138,17.75
2023/02/28,07:00,4067,9115,1282,0,67,686,2,0,128,3151,0,0,0,18499,17.51
2023/02/28,08:00,4067,8663,1675,0,67,2245,2,-24,0,3179,0,0,0,19875,15.43
2023/02/28,09:00,4068,7403,1736,0,67,3860,2,0,243,2951,0,0,0,20330,12.65
2023/02/28,10:00,4068,6440,1671,0,67,4958,7,-131,0,2625,0,0,0,19705,0.01
2023/02/28,11:00,4068,5854,1197,0,67,5544,11,-708,0,3149,0,0,0,19183,2
2023/02/28,12:00,4068,5598,1112,0,67,5587,15,-1673,0,3131,0,0,0,17905,0.01
2023/02/28,13:00,4068,5768,1095,0,67,5215,17,-1495,0,3276,0,0,0,18011,1.5
2023/02/28,14:00,4068,5853,1157,0,67,4328,17,-1161,0,3212,0,0,0,17541,8.01
2023/02/28,15:00,4068,6176,1313,0,67,2871,24,-558,0,3090,0,0,0,17051,8
2023/02/28,16:00,4068,7493,1732,0,67,1283,28,0,357,2222,0,0,0,17250,11.82
2023/02/28,17:00,4067,8517,2331,0,67,181,35,0,379,2074,0,0,0,17652,17.38
2023/02/28,18:00,4067,8969,2343,0,67,0,43,0,295,2524,0,0,0,18308,18.01
2023/02/28,19:00,4067,8529,2253,0,67,0,48,0,243,2745,0,0,0,17952,17.96
2023/02/28,20:00,4067,7980,2200,0,67,0,42,0,250,2848,0,0,0,17454,17.67
2023/02/28,21:00,4068,7967,2026,0,67,0,35,0,266,2424,0,0,0,16853,17.41
2023/02/28,22:00,4069,7786,1244,0,67,0,29,0,288,2494,0,0,0,15977,17.34
2023/02/28,23:00,4069,7371,1136,0,67,0,21,0,288,2298,0,0,0,15250,14.44
2023/03/01,00:00,4069,6183,1021,0,67,0,17,-207,0,3179,0,0,0,14330,15.73
2023/03/01,01:00,4068,6410,1006,0,67,0,11,-360,0,2895,0,0,0,14097,14.07
2023/03/01,02:00,4069,6496,1053,0,67,0,7,-152,0,2935,0,0,0,14476,15.63
2023/03/01,03:00,4069,6440,1064,0,67,0,6,-17,0,3091,0,0,0,14719,16.64
2023/03/01,04:00,4069,6688,989,0,67,0,6,0,130,2745,0,0,0,14694,15.4
2023/03/01,05:00,4069,7315,853,0,67,0,3,0,220,2323,0,0,0,14850,15.05
2023/03/01,06:00,4068,7943,916,0,67,31,1,0,311,2777,0,0,0,16115,17.18
2023/03/01,07:00,4069,7561,1684,0,67,668,2,0,130,3142,0,0,0,17323,16.46
2023/03/01,08:00,4068,7736,1985,0,67,2051,2,0,191,2444,0,0,0,18543,14.72
2023/03/01,09:00,4068,6406,2008,0,67,3529,3,0,170,2491,0,0,0,18742,13.66
2023/03/01,10:00,4068,5931,1511,0,67,4460,3,0,121,2072,0,0,0,18234,8.89
2023/03/01,11:00,4068,5629,1154,0,67,4878,7,-452,0,2484,0,0,0,17836,8.05
2023/03/01,12:00,4069,5345,990,0,67,4568,8,-932,0,2779,0,0,0,16893,1
2023/03/01,13:00,4068,5393,979,0,67,3682,13,-589,0,3503,0,0,0,17116,7.31
2023/03/01,14:00,4068,5218,987,0,67,3086,24,-583,0,4029,0,0,0,16895,12.67
2023/03/01,15:00,4068,5787,1198,0,67,2105,63,-345,0,3683,0,0,0,16627,13.92
2023/03/01,16:00,4068,7011,1822,0,67,988,86,0,286,2435,0,0,0,16763,15.52
2023/03/01,17:00,4068,7739,2139,0,67,157,101,0,123,2496,0,0,0,16890,17.41
2023/03/01,18:00,4068,8295,2170,0,67,0,91,0,125,2563,0,0,0,17378,17.45
2023/03/01,19:00,4068,7461,2161,0,67,0,86,0,187,2938,0,0,0,16968,17.42
2023/03/01,20:00,4068,7419,1902,0,67,0,92,0,129,2659,0,0,0,16335,17.35
2023/03/01,21:00,4069,7298,1467,0,67,0,82,0,125,2493,0,0,0,15601,16.34
2023/03/01,22:00,4068,6867,1088,0,67,0,65,0,131,2650,0,0,0,14937,14.74
2023/03/01,23:00,4068,6506,1109,0,67,0,61,0,62,2382,0,0,0,14255,13.2
2023/03/02,00:00,4068,6119,1130,0,67,0,52,-758,0,2727,0,0,0,13404,13.6
2023/03/02,01:00,4067,6346,1133,0,67,0,83,-363,0,1868,0,0,0,13202,13.61
2023/03/02,02:00,4067,6438,1092,0,67,0,100,0,145,1701,0,0,0,13610,14.95
2023/03/02,03:00,4067,6470,1096,0,67,0,80,0,230,1860,0,0,0,13870,15.93
2023/03/02,04:00,4067,6845,969,0,67,0,86,0,256,1546,0,0,0,13837,15.65
2023/03/02,05:00,4068,6828,900,0,67,0,102,0,242,1556,0,0,0,13763,16.2
2023/03/02,06:00,4068,7280,892,0,67,29,103,0,272,1974,0,0,0,14685,17.13
2023/03/02,07:00,4068,7776,1287,0,67,410,127,0,271,2248,0,0,0,16254,17.09
2023/03/02,08:00,4067,8198,1706,0,67,1055,140,0,249,2818,0,0,0,18300,16.34
2023/03/02,09:00,4067,8546,1714,0,67,1591,153,0,249,3044,0,0,0,19430,14.05
2023/03/02,10:00,4067,7401,1665,0,67,2358,152,0,321,3228,0,0,0,19259,8.76
2023/03/02,11:00,4066,5931,1013,0,67,2844,153,-285,0,5126,0,0,0,18915,12.57
2023/03/02,12:00,4067,4984,772,0,67,3296,158,-523,0,4922,0,0,0,17743,11.51
2023/03/02,13:00,4067,5553,756,0,67,3480,154,-475,0,4846,0,0,0,18448,13.07
2023/03/02,14:00,4067,5433,786,0,67,2955,154,-761,0,5564,0,0,0,18265,13.71
2023/03/02,15:00,4067,6612,944,0,67,2134,152,-227,0,4459,0,0,0,18208,13.72
2023/03/02,16:00,4067,9069,1490,0,67,985,149,0,386,2559,0,0,0,18772,15.14
2023/03/02,17:00,4066,9619,1909,0,67,158,131,0,385,2804,0,0,0,19139,18.25
2023/03/02,18:00,4066,10247,2088,0,67,0,126,0,386,2848,0,0,0,19829,18.89
2023/03/02,19:00,4067,9859,2010,0,67,0,131,0,123,3200,0,0,0,19456,18.87
2023/03/02,20:00,4066,9725,1943,0,67,0,128,0,0,2931,0,0,0,18859,19.75
2023/03/02,21:00,4067,9397,1656,0,67,0,123,0,0,2875,0,0,0,18184,19.12
2023/03/02,22:00,4067,9158,1126,0,67,0,120,0,117,2525,0,0,0,17179,18.01
2023/03/02,23:00,4067,8509,1026,0,67,0,106,0,142,2423,0,0,0,16340,15.27
2023/03/03,00:00,4067,7720,842,0,67,0,93,0,128,2382,0,0,0,15299,16.75
2023/03/03,01:00,4067,7903,788,0,67,0,70,-251,0,2275,0,0,0,14918,17.46
2023/03/03,02:00,4067,8197,689,0,67,0,58,-144,0,2247,0,0,0,15181,17.46
2023/03/03,03:00,4067,8149,670,0,67,0,48,0,2,2234,0,0,0,15236,17.08
2023/03/03,04:00,4067,8984,680,0,67,0,45,-247,0,1578,0,0,0,15173,17.03
2023/03/03,05:00,4066,8706,685,0,67,0,46,0,84,1668,0,0,0,15323,17.13
2023/03/03,06:00,4066,9722,741,0,67,32,35,0,439,1504,0,0,0,16606,18.07
2023/03/03,07:00,4067,9527,1352,0,67,651,28,0,216,2148,0,0,0,18055,17.4
2023/03/03,08:00,4066,9332,1834,0,67,1956,22,0,191,1959,0,0,0,19426,14.42
2023/03/03,09:00,4065,8688,1877,0,67,3118,25,0,217,1939,0,0,0,19997,12.65
2023/03/03,10:00,4066,7367,1714,0,67,3824,22,0,275,2236,0,0,0,19571,1.51
2023/03/03,11:00,4066,5919,985,0,67,4519,19,0,162,3175,0,0,0,18912,8.31
2023/03/03,12:00,4067,5338,841,0,67,4965,17,-1011,0,3526,0,0,0,17810,1.37
2023/03/03,13:00,4067,5706,846,0,67,4774,17,-604,0,3145,0,0,0,18018,5.92
2023/03/03,14:00,4067,6313,882,0,67,4029,17,-684,0,2964,0,0,0,17655,11.54
2023/03/03,15:00,4066,7306,1076,0,67,2800,20,-374,0,2458,0,0,0,17420,12.09
2023/03/03,16:00,4067,8566,1604,0,67,1335,18,0,240,1780,0,0,0,17676,13.29
2023/03/03,17:00,4067,9644,1892,0,67,220,24,0,168,1857,0,0,0,17938,17.39
2023/03/03,18:00,4067,10411,2054,0,67,0,25,0,189,1835,0,0,0,18648,17.97
2023/03/03,19:00,4067,9803,1996,0,67,0,17,0,105,2324,0,0,0,18379,17.92
2023/03/03,20:00,4066,9794,1661,0,67,0,17,0,47,2269,0,0,0,17921,17.97
2023/03/03,21:00,4067,9752,1312,0,67,0,8,0,0,2185,0,0,0,17390,17.92
2023/03/03,22:00,4066,9367,1117,0,67,0,5,0,0,2125,0,0,0,16747,17.81
2023/03/03,23:00,4066,8621,1058,0,67,0,9,0,8,2115,0,0,0,15945,15.68
2023/03/04,00:00,4067,8713,900,0,67,0,17,0,262,1054,0,0,0,15080,13.96
2023/03/04,01:00,4067,8930,889,0,67,0,14,0,147,623,0,0,0,14738,12.73
2023/03/04,02:00,4067,8815,846,0,67,0,7,0,83,1085,0,0,0,14970,14.62
2023/03/04,03:00,4067,8664,843,0,67,0,12,0,0,1332,0,0,0,14986,15.93
2023/03/04,04:00,4067,8620,937,0,67,0,14,0,0,1017,0,0,0,14723,15.5
2023/03/04,05:00,4067,8259,1444,0,67,0,22,0,0,593,0,0,0,14452,13.36
2023/03/04,06:00,4067,9040,1609,0,67,38,23,0,273,0,-217,0,0,14900,14.01
2023/03/04,07:00,4067,8510,1678,0,67,660,18,0,292,160,0,0,0,15452,13.17
2023/03/04,08:00,4067,8093,1715,0,67,2003,22,0,273,86,0,0,0,16325,11.7
2023/03/04,09:00,4067,6952,1158,0,67,3243,19,-417,0,1438,0,0,0,16527,9.82
2023/03/04,10:00,4067,5981,636,0,67,4077,17,-1151,0,2296,0,0,0,15991,9.84
2023/03/04,11:00,4066,5220,539,0,67,4560,21,-2445,0,3450,0,0,0,15478,1
2023/03/04,12:00,4067,5081,524,0,67,4360,22,-2557,0,3167,0,0,0,14731,1
2023/03/04,13:00,4066,5614,531,0,67,3670,22,-2230,0,2856,0,0,0,14596,3.58
2023/03/04,14:00,4067,5969,571,0,67,2962,17,-1613,0,2239,0,0,0,14279,3
2023/03/04,15:00,4067,6628,692,0,67,2105,16,-581,0,1208,0,0,0,14203,9.43
2023/03/04,16:00,4067,7675,1256,0,67,965,25,0,139,332,0,0,0,14527,11.21
2023/03/04,17:00,4067,8784,1395,0,67,147,31,0,475,398,0,0,0,15364,14.08
2023/03/04,18:00,4067,9241,1265,0,67,0,40,0,769,849,0,0,0,16297,16.42
2023/03/04,19:00,4067,8912,1162,0,67,0,61,0,772,1247,0,0,0,16288,16.99
2023/03/04,20:00,4068,8750,925,0,67,0,80,0,858,1253,0,0,0,16001,16.63
2023/03/04,21:00,4068,8741,911,0,67,0,77,0,790,957,0,0,0,15611,15.24
2023/03/04,22:00,4069,8191,890,0,67,0,79,0,661,890,0,0,0,14846,12.73
2023/03/04,23:00,4068,8195,874,0,67,0,70,0,356,554,0,0,0,14185,11.68
2023/03/05,00:00,4068,7815,810,0,67,0,50,0,127,412,0,0,0,13350,12.6
2023/03/05,01:00,4068,7971,815,0,67,0,42,0,208,0,-36,0,0,13135,12.62
2023/03/05,02:00,4068,7937,1225,0,67,0,40,0,357,0,-192,0,0,13502,13.09
2023/03/05,03:00,4068,8028,1240,0,67,0,43,0,348,0,-14,0,0,13781,13.09
2023/03/05,04:00,4068,7929,1240,0,67,0,55,0,346,0,-68,0,0,13637,13.07
2023/03/05,05:00,4068,7712,1059,0,67,0,51,0,355,0,-4,0,0,13308,13.02
2023/03/05,06:00,4068,7969,606,0,67,40,44,0,312,195,0,0,0,13301,14.05
2023/03/05,07:00,4068,7786,524,0,67,632,42,0,296,495,0,0,0,13910,12.47
2023/03/05,08:00,4068,6568,518,0,67,1919,34,0,270,1077,0,0,0,14522,10.5
2023/03/05,09:00,4068,5848,528,0,67,3164,32,-621,0,1734,0,0,0,14820,0.51
2023/03/05,10:00,4068,4404,530,0,67,3994,31,-1054,0,2492,0,0,0,14531,1.5
2023/03/05,11:00,4068,3793,540,0,67,4576,30,-1669,0,2767,0,0,0,14173,0.02
2023/03/05,12:00,4068,3734,553,0,67,4768,35,-2298,0,2842,0,0,0,13768,0.01
2023/03/05,13:00,4068,3808,570,0,67,4631,37,-2949,0,3156,0,0,0,13388,0.01
2023/03/05,14:00,4068,4422,606,0,67,3997,34,-2346,0,2226,0,0,0,13075,0.01
2023/03/05,15:00,4068,5004,699,0,67,2812,26,-1603,0,2026,0,0,0,13100,0.01
2023/03/05,16:00,4068,6028,866,0,67,1355,20,-687,0,1852,0,0,0,13568,2
2023/03/05,17:00,4067,7673,1416,0,67,239,9,0,19,1141,0,0,0,14631,13.52
2023/03/05,18:00,4067,9015,1721,0,67,0,7,0,206,930,0,0,0,16013,15.86
2023/03/05,19:00,4067,8925,1839,0,67,0,8,0,132,1249,0,0,0,16288,15.5
2023/03/05,20:00,4067,8758,1823,0,67,0,16,0,145,1215,0,0,0,16090,15.36
2023/03/05,21:00,4067,8480,1791,0,67,0,17,0,118,1006,0,0,0,15546,14.71
2023/03/05,22:00,4067,8079,1489,0,67,0,11,0,120,788,0,0,0,14621,13.73
2023/03/05,23:00,4067,8086,1095,0,67,0,6,0,131,551,0,0,0,14003,11.96
2023/03/06,00:00,4067,7597,908,0,67,0,4,0,125,544,0,0,0,13313,12.07
2023/03/06,01:00,4067,7848,763,0,67,0,3,0,118,302,0,0,0,13168,11.87
2023/03/06,02:00,4067,8597,687,0,67,0,2,0,122,124,0,0,0,13666,11.97
2023/03/06,03:00,4067,8957,538,0,67,0,1,0,121,150,0,0,0,13901,11.95
2023/03/06,04:00,4067,9131,516,0,67,0,3,0,120,84,0,0,0,13988,12.43
2023/03/06,05:00,4067,9268,534,0,67,0,3,0,150,221,0,0,0,14310,13.25
2023/03/06,06:00,4067,9903,871,0,67,50,3,0,545,215,0,0,0,15722,16.21
2023/03/06,07:00,4068,9545,1237,0,67,822,6,0,383,1008,0,0,0,17136,16.75
2023/03/06,08:00,4067,9670,1394,0,67,2339,7,0,288,731,0,0,0,18563,13.55
2023/03/06,09:00,4067,8249,1430,0,67,3753,8,0,305,1234,0,0,0,19113,9.77
2023/03/06,10:00,4067,6625,909,0,67,4685,16,-154,0,2381,0,0,0,18595,10.9
2023/03/06,11:00,4067,6163,600,0,67,5139,29,-786,0,2741,0,0,0,18021,3.51
2023/03/06,12:00,4067,5804,531,0,67,5166,29,-1546,0,2730,0,0,0,16847,0.01
2023/03/06,13:00,4067,6138,547,0,67,4864,34,-1104,0,2618,0,0,0,17232,1
2023/03/06,14:00,4067,6240,591,0,67,4105,35,-897,0,2700,0,0,0,16908,7.28
2023/03/06,15:00,4067,7158,684,0,67,2868,27,-341,0,2045,0,0,0,16576,0.01
2023/03/06,16:00,4067,8515,1279,0,67,1390,23,0,132,1311,0,0,0,16784,4.87
2023/03/06,17:00,4067,9979,1771,0,67,251,12,0,121,843,0,0,0,17111,15.08
2023/03/06,18:00,4067,10240,1817,0,67,0,7,0,259,1284,0,0,0,17740,16.77
2023/03/06,19:00,4067,9834,1840,0,67,0,4,0,125,1481,0,0,0,17418,16.76
2023/03/06,20:00,4066,10285,1641,0,67,0,1,0,159,766,0,0,0,16985,15.55
2023/03/06,21:00,4066,10562,1084,0,67,0,0,0,210,447,0,0,0,16437,13.17
2023/03/06,22:00,4067,9855,906,0,67,0,0,0,45,725,0,0,0,15665,12.62
2023/03/06,23:00,4067,9337,835,0,67,0,0,0,0,709,0,0,0,15015,11.83
2023/03/07,00:00,4068,9207,555,0,67,0,0,0,0,268,0,0,0,14165,12.16
2023/03/07,01:00,4068,9203,499,0,67,0,0,0,0,65,0,0,0,13902,12.3
2023/03/07,02:00,4067,9766,486,0,67,0,1,0,0,14,0,0,0,14400,12.34
2023/03/07,03:00,4067,10064,489,0,67,0,6,0,65,0,-82,0,0,14677,12.38
2023/03/07,04:00,4067,10175,502,0,67,0,6,0,51,0,-199,0,0,14668,12.67
2023/03/07,05:00,4067,9987,509,0,67,0,6,0,122,134,0,0,0,14892,13.48
2023/03/07,06:00,4066,10329,725,0,67,56,8,0,348,457,0,0,0,16058,15.38
2023/03/07,07:00,4067,9942,1196,0,67,855,11,0,341,654,0,0,0,17133,14.52
2023/03/07,08:00,4066,9465,1452,0,67,2391,10,0,526,357,0,0,0,18334,10.98
2023/03/07,09:00,4067,7692,911,0,67,3795,10,0,541,1684,0,0,0,18768,3.5
2023/03/07,10:00,4067,5933,615,0,67,4718,14,-17,0,2860,0,0,0,18256,6.36
2023/03/07,11:00,4067,5485,580,0,67,5177,14,-445,0,2850,0,0,0,17794,0.51
2023/03/07,12:00,4067,5384,521,0,67,5201,14,-1402,0,2837,0,0,0,16690,0.01
2023/03/07,13:00,4067,5489,545,0,67,4892,19,-843,0,2794,0,0,0,17030,0.01
2023/03/07,14:00,4067,5654,581,0,67,4125,14,-314,0,2641,0,0,0,16836,1.01
2023/03/07,15:00,4067,6544,675,0,67,2885,8,0,150,2172,0,0,0,16568,0.01
2023/03/07,16:00,4067,8121,1393,0,67,1400,4,0,350,1310,0,0,0,16713,7.22
2023/03/07,17:00,4067,9562,1691,0,67,256,2,0,465,662,0,0,0,16772,14.83
2023/03/07,18:00,4067,10073,1627,0,67,0,2,0,387,1160,0,0,0,17383,16.53
2023/03/07,19:00,4067,9585,1623,0,67,0,2,0,211,1501,0,0,0,17056,16.49
2023/03/07,20:00,4065,9724,1441,0,67,0,2,0,96,1215,0,0,0,16610,15.4
2023/03/07,21:00,4066,9695,1175,0,67,0,1,0,0,995,0,0,0,16000,14.43
2023/03/07,22:00,4066,9594,896,0,67,0,2,0,42,654,0,0,0,15322,12.72
2023/03/07,23:00,4068,9187,647,0,67,0,2,0,205,418,0,0,0,14594,11.78
2023/03/08,00:00,4068,8512,586,0,67,0,1,0,151,325,0,0,0,13710,11.64
2023/03/08,01:00,4068,8638,559,0,67,0,1,0,134,0,-1,0,0,13465,12.11
2023/03/08,02:00,4067,9305,531,0,67,0,0,0,217,0,-157,0,0,14031,12.28
2023/03/08,03:00,4067,9619,527,0,67,0,0,0,349,0,-240,0,0,14391,12.34
2023/03/08,04:00,4067,9494,523,0,67,0,2,0,340,0,-120,0,0,14374,12.61
2023/03/08,05:00,4067,9182,540,0,67,0,1,0,199,468,0,0,0,14524,13.34
2023/03/08,06:00,4067,9395,755,0,67,61,1,0,207,898,0,0,0,15451,17
2023/03/08,07:00,4068,9422,1176,0,67,843,1,0,267,777,0,0,0,16620,14.19
2023/03/08,08:00,4067,9029,1294,0,67,2349,3,0,396,1005,0,0,0,18210,10.76
2023/03/08,09:00,4067,7918,744,0,67,3783,5,0,778,1396,0,0,0,18758,5.13
2023/03/08,10:00,4067,6289,628,0,67,4714,6,0,447,2075,0,0,0,18293,1.51
2023/03/08,11:00,4066,5487,564,0,67,5214,7,-364,0,2833,0,0,0,17875,0.01
2023/03/08,12:00,4067,5196,529,0,67,5247,8,-2128,0,3715,0,0,0,16703,0.01
2023/03/08,13:00,4067,5934,560,0,67,4906,9,-1102,0,2713,0,0,0,17154,0.01
2023/03/08,14:00,4068,6300,604,0,67,4116,14,-497,0,2294,0,0,0,16965,1.01
2023/03/08,15:00,4068,7388,704,0,67,2805,26,0,100,1516,0,0,0,16673,1.01
2023/03/08,16:00,4067,8355,1374,0,67,1258,24,0,890,568,0,0,0,16604,10.93
2023/03/08,17:00,4067,8855,1776,0,67,221,23,0,838,603,0,0,0,16450,13.39
2023/03/08,18:00,4067,9128,1834,0,67,0,25,0,667,990,0,0,0,16777,16.32
2023/03/08,19:00,4068,8993,1734,0,67,0,39,0,486,996,0,0,0,16382,14.39
2023/03/08,20:00,4068,8849,1506,0,67,0,40,0,323,1041,0,0,0,15895,13.28
2023/03/08,21:00,4068,9249,1137,0,67,0,31,0,255,549,0,0,0,15355,12.69
2023/03/08,22:00,4068,9052,897,0,67,0,28,-69,0,584,0,0,0,14627,12.26
2023/03/08,23:00,4068,9404,684,0,67,0,22,-426,0,187,0,0,0,14007,11.39
2023/03/09,00:00,4069,8821,578,0,67,0,22,-546,0,167,0,0,0,13178,10.12
2023/03/09,01:00,4069,8523,541,0,67,0,28,-515,0,183,0,0,0,12896,9.7
2023/03/09,02:00,4068,9301,537,0,67,0,35,-511,0,0,-23,0,0,13474,10.69
2023/03/09,03:00,4068,9834,550,0,67,0,36,-508,0,0,-163,0,0,13885,11.74
2023/03/09,04:00,4068,9997,543,0,67,0,33,-526,0,0,-232,0,0,13950,11.87
2023/03/09,05:00,4068,9887,563,0,67,0,38,-528,0,0,-71,0,0,14025,12.31
2023/03/09,06:00,4069,9683,616,0,67,75,45,-303,0,525,0,0,0,14778,14.04
2023/03/09,07:00,4070,9095,1320,0,67,786,51,0,52,178,0,0,0,15620,11.37
2023/03/09,08:00,4068,8752,1487,0,67,1999,47,0,249,283,0,0,0,16953,8.5
2023/03/09,09:00,4069,7946,1520,0,67,3188,41,0,295,419,0,0,0,17546,7.28
2023/03/09,10:00,4068,6772,677,0,67,4197,58,-671,0,2055,0,0,0,17222,5.71
2023/03/09,11:00,4068,6666,505,0,67,4471,67,-1428,0,2441,0,0,0,16858,0.51
2023/03/09,12:00,4068,6484,470,0,67,4183,90,-1957,0,2354,0,0,0,15759,0.01
2023/03/09,13:00,4068,6900,485,0,67,3712,80,-967,0,1978,0,0,0,16323,2.75
2023/03/09,14:00,4068,7545,505,0,67,2976,87,0,184,976,0,0,0,16409,9.41
2023/03/09,15:00,4068,8047,626,0,67,1903,86,0,428,885,0,0,0,16109,5.53
2023/03/09,16:00,4069,8788,1309,0,67,870,76,0,278,660,0,0,0,16116,9.7
2023/03/09,17:00,4068,9380,1613,0,67,166,66,0,249,540,0,0,0,16149,12.66
2023/03/09,18:00,4069,9542,1760,0,67,0,69,0,247,712,0,0,0,16466,13.35
2023/03/09,19:00,4069,9122,1647,0,67,0,79,0,253,752,0,0,0,15989,13.06
2023/03/09,20:00,4069,8918,1482,0,67,0,45,0,238,535,0,0,0,15354,12.74
2023/03/09,21:00,4069,8783,1314,0,67,0,20,0,247,429,0,0,0,14929,11.86
2023/03/09,22:00,4069,8552,1014,0,67,0,18,0,287,333,0,0,0,14340,11.75
2023/03/09,23:00,4069,8244,1013,0,67,0,24,0,148,85,0,0,0,13650,10.59
2023/03/10,00:00,4070,7449,938,0,67,0,22,0,122,26,0,0,0,12694,9.72
2023/03/10,01:00,4069,7356,943,0,67,0,39,0,121,0,-214,0,0,12382,9.86
2023/03/10,02:00,4070,8083,951,0,67,0,33,0,132,0,-451,0,0,12885,10.36
2023/03/10,03:00,4070,8746,952,0,67,0,27,0,133,0,-726,0,0,13269,11.15
2023/03/10,04:00,4070,8757,861,0,67,0,15,0,111,0,-641,0,0,13240,11.66
2023/03/10,05:00,4070,8649,697,0,67,0,6,0,115,0,-596,0,0,13008,11.66
2023/03/10,06:00,4069,8884,712,0,67,78,2,0,125,0,-349,0,0,13588,12.01
2023/03/10,07:00,4070,8470,887,0,67,781,1,0,273,41,0,0,0,14591,10.63
2023/03/10,08:00,4068,7382,1620,0,67,2059,3,0,274,649,0,0,0,16122,7.28
2023/03/10,09:00,4068,6620,1601,0,67,3532,8,0,80,985,0,0,0,16961,5.65
2023/03/10,10:00,4067,6295,1263,0,67,4503,14,-867,0,1452,0,0,0,16795,9.49
2023/03/10,11:00,4066,5956,1015,0,67,4825,15,-1428,0,1996,0,0,0,16512,1.5
2023/03/10,12:00,4067,5801,734,0,67,4923,17,-2172,0,2087,0,0,0,15523,0.01
2023/03/10,13:00,4067,6211,633,0,67,4720,18,-1553,0,1914,0,0,0,16077,0.51
2023/03/10,14:00,4066,6460,685,0,67,4004,23,-1074,0,1680,0,0,0,15912,5.78
2023/03/10,15:00,4066,7084,871,0,67,2825,14,-631,0,1377,0,0,0,15673,0.51
2023/03/10,16:00,4066,7697,1336,0,67,1379,11,0,218,805,0,0,0,15579,5.78
2023/03/10,17:00,4066,8578,1729,0,67,278,14,0,467,153,0,0,0,15351,13.35
2023/03/10,18:00,4066,9193,1759,0,67,0,12,0,518,41,0,0,0,15655,13.36
2023/03/10,19:00,4066,8938,1565,0,67,0,19,0,364,236,0,0,0,15254,13.05
2023/03/10,20:00,4067,9085,1242,0,67,0,22,0,278,0,-63,0,0,14699,12.41
2023/03/10,21:00,4067,8832,1206,0,67,0,20,0,267,0,-157,0,0,14303,11.84
2023/03/10,22:00,4067,8496,1073,0,67,0,14,0,142,40,0,0,0,13899,11.68
2023/03/10,23:00,4067,7978,1057,0,67,0,8,0,145,108,0,0,0,13429,10.39
2023/03/11,00:00,4067,7716,1020,0,67,0,3,0,150,0,-371,0,0,12653,11.76
2023/03/11,01:00,4066,7569,1046,0,67,0,1,0,41,0,-472,0,0,12319,12.28
2023/03/11,02:00,4067,7852,1143,0,67,0,1,0,127,0,-477,0,0,12780,12.46
2023/03/11,03:00,4067,7818,1418,0,67,0,5,0,127,0,-301,0,0,13201,12.43
2023/03/11,04:00,4067,7869,1320,0,67,0,10,0,126,0,-352,0,0,13107,12.55
2023/03/11,05:00,4067,7620,1107,0,67,0,12,0,111,0,-295,0,0,12690,11.22
2023/03/11,06:00,4067,7406,1154,0,67,84,17,0,208,0,-368,0,0,12636,11.1
2023/03/11,07:00,4068,6501,1240,0,67,974,18,-297,0,307,0,0,0,12878,7.37
2023/03/11,08:00,4068,5089,1219,0,67,2510,13,-1267,0,1891,0,0,0,13590,0.51
2023/03/11,09:00,4067,4492,973,0,67,3922,14,-968,0,1550,0,0,0,14117,0.01
2023/03/11,10:00,4068,4210,743,0,67,4816,10,-1428,0,1644,0,28,0,14130,0.01
2023/03/11,11:00,4067,4237,635,0,67,5260,11,-1802,0,1579,0,41,0,14055,0.01
2023/03/11,12:00,4067,4273,565,0,67,5274,10,-2152,0,1516,0,43,0,13620,0.01
2023/03/11,13:00,4066,4381,559,0,67,4942,9,-1666,0,1196,0,40,0,13553,0.01
2023/03/11,14:00,4066,4459,571,0,67,4196,9,-1413,0,1323,0,17,0,13278,0.01
2023/03/11,15:00,4066,4705,634,0,67,2969,6,-791,0,1398,0,0,0,13055,0.01
2023/03/11,16:00,4066,5507,1001,0,67,1469,5,0,320,704,0,0,0,13140,3.26
